ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Goodwill,Budget sources and other funds,Investment and development funds (Bn. VND),Convertible bonds (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve,Investment in joint ventures,Difference upon Assets Revaluation,Minority Interest
VCB,2014,2,,6400674000000,,,,,,,3899399000000,,3054536000000,,504432098000000,459803891000000,,,44492642000000,,45160000000.0,8498843000000,135565000000,504432098000000,,,,,,23174171000000,,,,,,2373517000000,,,,,,,10564613000000.0,95675072000000.0,3686491000000.0,3688029000000.0,-1538000000.0,136872000000.0,283795303000000.0,292544511000000.0,-8749208000000.0,87719628000000.0,69346241000000.0,18454760000000.0,-81373000000.0,717309000000.0,-36290000000.0,2380845000000.0,1518554000000.0,9499510000000.0,30008203000000.0,40716640000000.0,378559234000000.0,0.0,0.0,2010683000000.0,8509131000000.0,32420728000000.0,3467784000000.0,22981000000.0,0.0,82306000000.0,0.0
VCB,2014,1,,6222082000000,,,,,,,3954129000000,,3056686000000,,446117972000000,402005932000000,,,43958700000000,,45160000000.0,7454942000000,0,446117972000000,,,,,,23174171000000,,,,,,2373809000000,,,,,,,16693296000000.0,51874242000000.0,162412000000.0,163300000000.0,-888000000.0,0.0,271486251000000.0,279149107000000.0,-7662856000000.0,85800534000000.0,69194546000000.0,16633583000000.0,-27595000000.0,719167000000.0,-36290000000.0,2446998000000.0,1507131000000.0,6868340000000.0,13125149000000.0,25397750000000.0,342997716000000.0,57757000000.0,0.0,2010919000000.0,18416641000000.0,32420728000000.0,3468322000000.0,532402000000.0,0.0,82306000000.0,153340000000.0
VCB,2013,4,,6059670000000,,,,,,,4085673000000,,3058350000000,,467459005000000,424231549000000,,,43077880000000,,45160000000.0,7631011000000,0,467459005000000,,,,,,23174171000000,,,,,,2373524000000,,,,,,,24847774000000.0,89779154000000.0,195270000000.0,196158000000.0,-888000000.0,136725000000.0,267853577000000.0,274314124000000.0,-6460547000000.0,64894223000000.0,47127209000000.0,17796291000000.0,-29277000000.0,14986000000.0,-37238000000.0,2556034000000.0,1529639000000.0,6548589000000.0,32622411000000.0,43951083000000.0,330305918000000.0,0.0,0.0,2013597000000.0,15338540000000.0,32420728000000.0,2821913000000.0,121990000000.0,707078000000.0,82238000000.0,149576000000.0
VCB,2013,3,,5894863000000,,,,,,,3338189000000,,3059243000000,,439657246000000,397996452000000,,,41514360000000,,45160000000.0,6346975000000,0,439657246000000,,,,,,23174171000000,,,,,,2368744000000,,,,,,,23079579000000.0,79181704000000.0,49248000000.0,50437000000.0,-1189000000.0,0.0,243529996000000.0,250687130000000.0,-7157134000000.0,73948362000000.0,60294420000000.0,13908760000000.0,-254818000000.0,727737000000.0,-37238000000.0,1925251000000.0,1412938000000.0,7576062000000.0,24410626000000.0,40132999000000.0,316188876000000.0,391774000000.0,0.0,2016411000000.0,14855766000000.0,32420728000000.0,2811938000000.0,-136282000000.0,0.0,71001000000.0,146434000000.0
VCB,2013,2,,5231973000000,,,,,,,3462996000000,,3066704000000,,436470622000000,395701250000000,,,40602641000000,,45160000000.0,5306742000000,166731000000,436470622000000,,,,,,23174171000000,,,,,,2368744000000,,,,,,,26279109000000.0,100030235000000.0,116353000000.0,117542000000.0,-1189000000.0,0.0,231636362000000.0,237612613000000.0,-5976251000000.0,60880619000000.0,52816513000000.0,8318924000000.0,-254818000000.0,735198000000.0,-37238000000.0,2163942000000.0,1299054000000.0,5766271000000.0,27209948000000.0,42490878000000.0,304811711000000.0,227694000000.0,0.0,2020344000000.0,18940675000000.0,32420728000000.0,2811938000000.0,-7768000000.0,0.0,71001000000.0,0.0
VCB,2013,1,,5029253000000,,,,,,,3519041000000,,3067181000000,,420480386000000,377841680000000,,,42482022000000,,45160000000.0,7255420000000,0,420480386000000,,,,,,23174171000000,,,,,,2368744000000,,,,,,,17381212000000.0,70351250000000.0,141737000000.0,142100000000.0,-363000000.0,0.0,233165635000000.0,239174418000000.0,-6008783000000.0,79487279000000.0,74148142000000.0,5650161000000.0,-311024000000.0,735675000000.0,-37238000000.0,2188043000000.0,1330998000000.0,8337798000000.0,12654503000000.0,37774788000000.0,297758690000000.0,349834000000.0,0.0,2020675000000.0,27283190000000.0,32420728000000.0,2793880000000.0,-59009000000.0,0.0,71003000000.0,156684000000.0
MBB,2025,4,,4965786000000,,,,,,,5616547000000,222813000000.0,468396000000,,1615763927000000,1473741402000000,,,142022525000000,,2111211000000.0,32577391000000,5886495000000,1615763927000000,,,,,,80549999000000,,,,,,559624000000,,,,,,,68494426000000.0,182923726000000.0,4653229000000.0,4692622000000.0,-39393000000.0,0.0,1070868777000000.0,1084019370000000.0,-13150593000000.0,225574850000000.0,221512464000000.0,4295125000000.0,-232739000000.0,0.0,-91228000000.0,3805533000000.0,1811014000000.0,49531482000000.0,47474800000000.0,248017489000000.0,921368132000000.0,698507000000.0,3912833000000.0,187236104000000.0,65033537000000.0,83965544000000.0,19390884000000.0,202211000000.0,,,0.0
MBB,2025,3,,4421466000000,,,,,,,5121088000000,219370000000.0,1112379000000,,1328560306000000,1195469561000000,,,133090745000000,,1996507000000.0,23859854000000,5643204000000,1328560306000000,,,,,,80549999000000,,,,,,1235723000000,,,,,,,17507511000000.0,108324759000000.0,3172173000000.0,3195873000000.0,-23700000000.0,0.0,917699001000000.0,931498596000000.0,-13799595000000.0,235603615000000.0,232242770000000.0,4467417000000.0,-1106572000000.0,0.0,-123344000000.0,3536030000000.0,1585058000000.0,32902894000000.0,23155328000000.0,154325370000000.0,788030328000000.0,1228245000000.0,4048717000000.0,171610852000000.0,53070721000000.0,83850840000000.0,19530424000000.0,206423000000.0,,,0.0
MBB,2025,2,,5262525000000,,,,,,,5343331000000,220898000000.0,582898000000,,1289644328000000,1161840678000000,,,127803650000000,,1928354000000.0,38370327000000,5160293000000,1289644328000000,,,,,,61022727000000,,,,,,707030000000,,,,,,,15251535000000.0,96081337000000.0,4585676000000.0,4618286000000.0,-32610000000.0,0.0,867340209000000.0,879888513000000.0,-12548304000000.0,262474257000000.0,258676335000000.0,4255592000000.0,-457670000000.0,0.0,-124132000000.0,3713430000000.0,1629901000000.0,29912640000000.0,20894064000000.0,130930943000000.0,783291908000000.0,842870000000.0,3282236000000.0,170267177000000.0,52331480000000.0,64255415000000.0,19829042000000.0,188573000000.0,,,0.0
MBB,2025,1,,4223983000000,,,,,,,5381759000000,232570000000.0,696628000000,,1156917195000000,1033240647000000,,,123676548000000,,1928258000000.0,39322902000000,5093259000000,1156917195000000,,,,,,61022727000000,,,,,,820760000000,,,,,,,15521984000000.0,64338554000000.0,12481241000000.0,12509220000000.0,-27979000000.0,0.0,786486979000000.0,797536715000000.0,-11049736000000.0,240234807000000.0,236771888000000.0,3969626000000.0,-506707000000.0,0.0,-124132000000.0,3772404000000.0,1609355000000.0,26852308000000.0,5494421000000.0,109015683000000.0,722622450000000.0,526143000000.0,3003072000000.0,146597114000000.0,45981764000000.0,64255319000000.0,14856157000000.0,148911000000.0,,,0.0
MBB,2024,4,,3349166000000,,,,,,,5430416000000,234115000000.0,609477000000,,1128801062000000,1011741481000000,,,117059581000000,,1928258000000.0,40718224000000,4910880000000,1128801062000000,,,,,,53063241000000,,,,,,775670000000,,,,,,,29825253000000.0,76785622000000.0,7931655000000.0,7931834000000.0,-179000000.0,0.0,765047985000000.0,776657846000000.0,-11609861000000.0,209637377000000.0,205507956000000.0,4612504000000.0,-483083000000.0,0.0,-166193000000.0,3750696000000.0,1679720000000.0,28998487000000.0,8156285000000.0,110169585000000.0,714154479000000.0,191545000000.0,2793453000000.0,128964033000000.0,47312101000000.0,56295833000000.0,14996847000000.0,137797000000.0,,,0.0
MBB,2024,3,,3782282000000,,,,,,,4875798000000,235660000000.0,578426000000,,1028819208000000,918796010000000,,,110023198000000,,1928258000000.0,34476533000000,4221301000000,1028819208000000,,,,,,52870841000000,,,,,,742228000000,,,,,,,10684041000000.0,77398096000000.0,14323942000000.0,14324151000000.0,-209000000.0,111681000000.0,691232888000000.0,702019545000000.0,-10786657000000.0,197206164000000.0,192578792000000.0,5422262000000.0,-794890000000.0,0.0,-163802000000.0,3268440000000.0,1607358000000.0,27222050000000.0,5046988000000.0,118559598000000.0,627567353000000.0,0.0,3351982000000.0,119550968000000.0,44719121000000.0,56103433000000.0,15149208000000.0,72723000000.0,,,0.0
MBB,2024,2,,4329237000000,,,,,,,4915660000000,237204000000.0,582763000000,,988604894000000,884390946000000,,,104213948000000,,1928258000000.0,28691482000000,4065509000000,988604894000000,,,,,,52870841000000,,,,,,746565000000,,,,,,,18087252000000.0,90063801000000.0,12308272000000.0,12308357000000.0,-85000000.0,0.0,662584515000000.0,673799059000000.0,-11214544000000.0,167176283000000.0,162592987000000.0,5173873000000.0,-590577000000.0,0.0,-163802000000.0,3286548000000.0,1629112000000.0,26903897000000.0,7404243000000.0,104173671000000.0,618617638000000.0,1076174000000.0,3299578000000.0,99399834000000.0,50419808000000.0,56103433000000.0,15215743000000.0,137781000000.0,,,0.0
MBB,2024,1,,3740794000000,,,,,,,5043795000000,238749000000.0,591703000000,,900647141000000,799305717000000,,,101341424000000,,1928258000000.0,30092796000000,4066862000000,900647141000000,,,,,,52140841000000,,,,,,755505000000,,,,,,,11915805000000.0,77809357000000.0,30565331000000.0,30566124000000.0,-793000000.0,0.0,603072394000000.0,615316724000000.0,-12244330000000.0,139447285000000.0,134470046000000.0,5493045000000.0,-515806000000.0,0.0,-163802000000.0,3377532000000.0,1666263000000.0,26640144000000.0,3900670000000.0,82905508000000.0,558826062000000.0,381529000000.0,3456071000000.0,102482877000000.0,47353000000000.0,54938426000000.0,12155807000000.0,87533000000.0,,,0.0
MBB,2023,4,,3675394000000,,,,,,,4854186000000,240294000000.0,615785000000,,944953640000000,848242481000000,,,96711159000000,,1928258000000.0,25559753000000,3973110000000,944953640000000,,,,,,52140841000000,,,,,,779587000000,,,,,,,66321652000000.0,46343813000000.0,44250788000000.0,44251400000000.0,-612000000.0,141294000000.0,599579267000000.0,611048830000000.0,-11469563000000.0,147923205000000.0,143010711000000.0,5387952000000.0,-475458000000.0,0.0,-163802000000.0,3194404000000.0,1659782000000.0,29218094000000.0,8738000000.0,99810466000000.0,567532577000000.0,0.0,2799863000000.0,126463110000000.0,51627727000000.0,54938426000000.0,12193931000000.0,45939000000.0,,,0.0
MBB,2023,3,,3411516000000,,,,,,,4826801000000,231594000000.0,661349000000,,815880535000000,724117540000000,,,91762995000000,,1928202000000.0,20609649000000,3914443000000,815880535000000,,,,,,52140841000000,,,,,,804083000000,,,,,,,21634416000000.0,36980878000000.0,35880219000000.0,35881446000000.0,-1227000000.0,0.0,523969217000000.0,536301777000000.0,-12332560000000.0,154950526000000.0,150161723000000.0,5208122000000.0,-419319000000.0,0.0,-142734000000.0,3234534000000.0,1592267000000.0,31438949000000.0,73772000000.0,75969591000000.0,479732568000000.0,22977000000.0,2766361000000.0,116032356000000.0,49519915000000.0,54938370000000.0,12255075000000.0,45458000000.0,,,0.0
MBB,2023,2,,3168566000000,,,,,,,4928489000000,233122000000.0,676292000000,,806237587000000,720168463000000,,,86069124000000,,1416911000000.0,22511239000000,3895569000000,806237587000000,,,,,,45339861000000,,,,,,813650000000,,,,,,,27503661000000.0,21618233000000.0,22891806000000.0,22891881000000.0,-75000000.0,183059000000.0,506395409000000.0,518071328000000.0,-11675919000000.0,183949223000000.0,179644261000000.0,4799028000000.0,-494066000000.0,0.0,-137358000000.0,3283901000000.0,1644588000000.0,32611765000000.0,48346000000.0,87145499000000.0,475406125000000.0,0.0,1603596000000.0,112432233000000.0,43532664000000.0,47626099000000.0,12046162000000.0,-9945000000.0,,,0.0
MBB,2023,1,,2965368000000,,,,,,,5004586000000,234649000000.0,699228000000,,760761405000000,675993922000000,,,84767483000000,,1387521000000.0,24078246000000,3845711000000,760761405000000,,,,,,45339861000000,,,,,,813650000000,,,,,,,19077374000000.0,32264103000000.0,3910585000000.0,3911585000000.0,-1000000000.0,0.0,469698929000000.0,481386268000000.0,-11687339000000.0,192734969000000.0,187974086000000.0,5241908000000.0,-481025000000.0,0.0,-114422000000.0,3394729000000.0,1609857000000.0,31993218000000.0,2547915000000.0,76745163000000.0,452414711000000.0,30603000000.0,1038175000000.0,105025490000000.0,38191865000000.0,47596709000000.0,9261266000000.0,-14449000000.0,,,0.0
MBB,2022,4,,3744100000000,,,,,,,5073508000000,236177000000.0,625267000000,,728532373000000,648919154000000,,,79613219000000,,1387521000000.0,19063767000000,3664125000000,728532373000000,,,,,,45339861000000,,,,,,768763000000,,,,,,,39654541000000.0,32937210000000.0,4105550000000.0,4107470000000.0,-1920000000.0,69503000000.0,448598622000000.0,460574482000000.0,-11975860000000.0,159580028000000.0,154506192000000.0,5475361000000.0,-401525000000.0,0.0,-143496000000.0,3457561000000.0,1615947000000.0,32901134000000.0,31788000000.0,65116779000000.0,443605638000000.0,0.0,2002722000000.0,96578125000000.0,41584102000000.0,47596709000000.0,9288618000000.0,0.0,,,0.0
MBB,2022,3,,3135579000000,,,,,,,4412298000000,237705000000.0,552080000000,,656804225000000,580894349000000,,,75909876000000,,962472000000.0,23585768000000,3388139000000,656804225000000,,,,,,37783218000000,,,,,,668398000000,,,,,,,12383244000000.0,37194092000000.0,5904210000000.0,5907186000000.0,-2976000000.0,216685000000.0,417061489000000.0,426232638000000.0,-9171149000000.0,143279844000000.0,138232866000000.0,5499307000000.0,-452329000000.0,0.0,-116318000000.0,3008546000000.0,1403752000000.0,32426999000000.0,23056000000.0,63171996000000.0,377145234000000.0,0.0,2232251000000.0,101773163000000.0,36548649000000.0,39615017000000.0,9320952000000.0,0.0,,,0.0
MBB,2022,2,,3205723000000,,,,,,,4519204000000,239233000000.0,552165000000,,658274396000000,587367590000000,,,70906806000000,,665811000000.0,18860755000000,3232365000000,658274396000000,,,,,,37783218000000,,,,,,668483000000,,,,,,,14222237000000.0,57116354000000.0,7987706000000.0,7999245000000.0,-11539000000.0,153645000000.0,404439406000000.0,415456939000000.0,-11017533000000.0,132054658000000.0,127024663000000.0,5489652000000.0,-459657000000.0,0.0,-116318000000.0,3100691000000.0,1418513000000.0,33784065000000.0,24408000000.0,62770943000000.0,396909793000000.0,0.0,1950781000000.0,91626445000000.0,34085220000000.0,39318356000000.0,9495330000000.0,0.0,,,0.0
MBB,2022,1,,3157903000000,,,,,,,4563473000000,267120000000.0,784261000000,,649039794000000,581976246000000,,,67063548000000,,665811000000.0,17452102000000,3091324000000,649039794000000,,,,,,37783218000000,,,,,,900219000000,,,,,,,16517561000000.0,48938002000000.0,5658004000000.0,5676601000000.0,-18597000000.0,282178000000.0,405221579000000.0,415549473000000.0,-10327894000000.0,136044397000000.0,130717857000000.0,5787493000000.0,-460953000000.0,0.0,-115958000000.0,3122191000000.0,1441282000000.0,27605316000000.0,328585000000.0,86402081000000.0,390173507000000.0,0.0,1697073000000.0,72036558000000.0,31338442000000.0,39318356000000.0,7201766000000.0,0.0,,,0.0
MBB,2021,4,,3475341000000,,,,,,,4678447000000,268999000000.0,803208000000,,607140419000000,544654396000000,,,62486023000000,,665811000000.0,12915149000000,2911188000000,607140419000000,,,,,,37783218000000,,,,,,940840000000,,,,,,,38051039000000.0,35983193000000.0,7575274000000.0,7582673000000.0,-7399000000.0,274294000000.0,354797094000000.0,363554778000000.0,-8757684000000.0,128806244000000.0,124551916000000.0,4677084000000.0,-422756000000.0,0.0,-137632000000.0,3213906000000.0,1464541000000.0,32425520000000.0,262281000000.0,59560384000000.0,384692155000000.0,0.0,1998703000000.0,66886924000000.0,31253949000000.0,39318356000000.0,7341330000000.0,0.0,,,0.0
MBB,2021,3,,2947002000000,,,,,,,4351583000000,243332000000.0,853646000000,,555594688000000,496747295000000,,,58847393000000,,415811000000.0,9449436000000,2734883000000,555594688000000,,,,,,37783218000000,,,,,,1015745000000,,,,,,,13754420000000.0,50452980000000.0,3550077000000.0,3564183000000.0,-14106000000.0,219771000000.0,329008232000000.0,336426387000000.0,-7418155000000.0,119837177000000.0,116578484000000.0,3718544000000.0,-459851000000.0,0.0,-162099000000.0,3025144000000.0,1326439000000.0,30373231000000.0,41973000000.0,65916196000000.0,343949438000000.0,0.0,1700733000000.0,54317300000000.0,30821655000000.0,39068356000000.0,7594718000000.0,0.0,,,0.0
MBB,2021,2,,3029898000000,,,,,,,4382620000000,244854000000.0,878710000000,,523334486000000,467399715000000,,,55934771000000,,415811000000.0,16481528000000,2634849000000,523334486000000,,,,,,27987569000000,,,,,,1017711000000,,,,,,,14438519000000.0,32592326000000.0,4212128000000.0,4229320000000.0,-17192000000.0,88496000000.0,325160444000000.0,331146972000000.0,-5986528000000.0,110019360000000.0,107197679000000.0,3254082000000.0,-432401000000.0,0.0,-139001000000.0,3086810000000.0,1295810000000.0,28265544000000.0,27125000000.0,40341392000000.0,343494329000000.0,0.0,1279907000000.0,52073753000000.0,30183209000000.0,29272707000000.0,7545687000000.0,0.0,,,0.0
MBB,2021,1,,2771244000000,,,,,,,4322258000000,246376000000.0,882482000000,,510957496000000,457233731000000,,,53723765000000,,124945000000.0,16238689000000,2305712000000,510957496000000,,,,,,27987569000000,,,,,,1023813000000,,,,,,,8771043000000.0,42550511000000.0,3633495000000.0,3652454000000.0,-18959000000.0,0.0,318677990000000.0,324007375000000.0,-5329385000000.0,98681422000000.0,95578658000000.0,3551612000000.0,-448848000000.0,0.0,-141331000000.0,3050504000000.0,1271754000000.0,28692207000000.0,93085000000.0,45138386000000.0,327926697000000.0,127008000000.0,683809000000.0,50229524000000.0,33035222000000.0,28981841000000.0,6197523000000.0,0.0,,,0.0
MBB,2020,4,,3109230000000,,,,,,,4310919000000,247898000000.0,885231000000,,494982162000000,444882667000000,,,50099495000000,,124945000000.0,12955988000000,2192991000000,494982162000000,,,,,,27987569000000,,,,,,1026562000000,,,,,,,17296506000000.0,47888802000000.0,3085227000000.0,3102030000000.0,-16803000000.0,37106000000.0,293942764000000.0,298296983000000.0,-4354219000000.0,99713646000000.0,96775364000000.0,3374241000000.0,-435959000000.0,0.0,-141331000000.0,3088524000000.0,1222395000000.0,24464833000000.0,15383000000.0,50876472000000.0,310960354000000.0,0.0,207341000000.0,50923563000000.0,31899554000000.0,28725680000000.0,6224836000000.0,0.0,,,0.0
MBB,2020,3,,2545596000000,,,,,,,4128176000000,30813000000.0,885134000000,,427175325000000,378921331000000,,,48253994000000,,124945000000.0,14684098000000,2113494000000,427175325000000,,,,,,24370429000000,,,,,,1026465000000,,,,,,,8209927000000.0,30609408000000.0,1302244000000.0,1326522000000.0,-24278000000.0,0.0,263844661000000.0,268641892000000.0,-4797231000000.0,93708594000000.0,91350700000000.0,2698739000000.0,-340845000000.0,0.0,-141331000000.0,2937963000000.0,1190213000000.0,21910772000000.0,26599000000.0,48014893000000.0,269189328000000.0,112356000000.0,231477000000.0,35018404000000.0,26328274000000.0,25108540000000.0,6347862000000.0,0.0,,,0.0
MBB,2020,2,,2509108000000,,,,,,,2805764000000,30813000000.0,866870000000,,421635683000000,375837182000000,,,45798501000000,,124945000000.0,12282851000000,2016998000000,421635683000000,,,,,,24370429000000,,,,,,1008552000000,,,,,,,9173365000000.0,39202383000000.0,1518915000000.0,1549447000000.0,-30532000000.0,0.0,257054712000000.0,261384513000000.0,-4329801000000.0,87887059000000.0,85987270000000.0,2196788000000.0,-296999000000.0,0.0,-141682000000.0,1634249000000.0,1171515000000.0,20586694000000.0,23994000000.0,60440378000000.0,257378873000000.0,136818000000.0,257222000000.0,33302191000000.0,24297706000000.0,25108540000000.0,6390112000000.0,0.0,,,0.0
